,date,region,confirmed,active,cured,deaths
11018,25-01-2022,Jammu and Kashmir,402596,44609,353374,4613
11019,26-01-2022,Jammu and Kashmir,409166,47376,357163,4627
11020,27-01-2022,Jammu and Kashmir,414772,47969,362168,4635
11021,28-01-2022,Jammu and Kashmir,419731,46657,368432,4642
11022,29-01-2022,Jammu and Kashmir,424085,45156,374282,4647
11023,30-01-2022,Jammu and Kashmir,428260,42219,381389,4652
11024,31-01-2022,Jammu and Kashmir,432875,40270,387946,4659
11025,01-02-2022,Jammu and Kashmir,435425,36372,394379,4674
11026,03-02-2022,Jammu and Kashmir,440480,29829,405959,4692
11027,04-02-2022,Jammu and Kashmir,442462,26711,411052,4699
11028,05-02-2022,Jammu and Kashmir,443891,24080,415109,4702
11029,06-02-2022,Jammu and Kashmir,445497,20663,420128,4706
11030,07-02-2022,Jammu and Kashmir,446648,17412,424521,4715
11031,08-02-2022,Jammu and Kashmir,447334,14924,427689,4721
11032,09-02-2022,Jammu and Kashmir,448105,12358,431019,4728
11033,10-02-2022,Jammu and Kashmir,448786,10230,433824,4732
11034,11-02-2022,Jammu and Kashmir,449333,8512,436082,4739
11035,12-02-2022,Jammu and Kashmir,449873,7424,437708,4741
11036,13-02-2022,Jammu and Kashmir,450331,6255,439332,4744
11037,14-02-2022,Jammu and Kashmir,450771,5466,440560,4745
11038,15-02-2022,Jammu and Kashmir,451016,4903,441368,4745
11039,16-02-2022,Jammu and Kashmir,451330,4280,442305,4745
11040,17-02-2022,Jammu and Kashmir,451560,3683,443132,4745
11041,18-02-2022,Jammu and Kashmir,451792,2978,444069,4745
11042,19-02-2022,Jammu and Kashmir,451989,2597,444646,4746
11043,20-02-2022,Jammu and Kashmir,452155,2294,445115,4746
11044,21-02-2022,Jammu and Kashmir,452306,1949,445611,4746
11045,22-02-2022,Jammu and Kashmir,452410,1692,445971,4747
11046,23-02-2022,Jammu and Kashmir,452547,1448,446352,4747
11047,24-02-2022,Jammu and Kashmir,452647,1365,446534,4748
11048,25-02-2022,Jammu and Kashmir,452722,1087,446887,4748
11049,26-02-2022,Jammu and Kashmir,452817,995,447074,4748
11050,27-02-2022,Jammu and Kashmir,452901,871,447282,4748
11051,28-02-2022,Jammu and Kashmir,452955,788,447419,4748
11052,01-03-2022,Jammu and Kashmir,452997,682,447567,4748
11053,02-03-2022,Jammu and Kashmir,453052,614,447690,4748
11054,03-03-2022,Jammu and Kashmir,453088,527,447813,4748
11055,04-03-2022,Jammu and Kashmir,453134,463,447923,4748
11056,05-03-2022,Jammu and Kashmir,453167,412,448006,4749
11057,06-03-2022,Jammu and Kashmir,453214,380,448085,4749
11058,07-03-2022,Jammu and Kashmir,453245,357,448139,4749
11059,08-03-2022,Jammu and Kashmir,453270,325,448196,4749
11060,09-03-2022,Jammu and Kashmir,453323,320,448254,4749
11061,10-03-2022,Jammu and Kashmir,453347,312,448286,4749
11062,11-03-2022,Jammu and Kashmir,453382,293,448340,4749
11063,12-03-2022,Jammu and Kashmir,453403,281,448373,4749
11064,13-03-2022,Jammu and Kashmir,453422,252,448421,4749
11065,14-03-2022,Jammu and Kashmir,453448,242,448456,4750
11066,15-03-2022,Jammu and Kashmir,453460,217,448493,4750
11067,16-03-2022,Jammu and Kashmir,453476,185,448541,4750
11068,17-03-2022,Jammu and Kashmir,453493,163,448580,4750
11069,18-03-2022,Jammu and Kashmir,453505,156,448599,4750
11070,19-03-2022,Jammu and Kashmir,453520,133,448637,4750
11071,20-03-2022,Jammu and Kashmir,453523,107,448666,4750
11072,21-03-2022,Jammu and Kashmir,453550,115,448685,4750
11073,22-03-2022,Jammu and Kashmir,453562,111,448701,4750
11074,23-03-2022,Jammu and Kashmir,453569,99,448720,4750
11075,24-03-2022,Jammu and Kashmir,453595,112,448733,4750
11076,25-03-2022,Jammu and Kashmir,453626,134,448742,4750
11077,26-03-2022,Jammu and Kashmir,453637,135,448752,4750
11078,27-03-2022,Jammu and Kashmir,453652,138,448764,4750
11079,28-03-2022,Jammu and Kashmir,453658,134,448774,4750
11080,29-03-2022,Jammu and Kashmir,453677,146,448781,4750
11081,30-03-2022,Jammu and Kashmir,453690,142,448798,4750
11082,31-03-2022,Jammu and Kashmir,453720,146,448824,4750
11083,01-04-2022,Jammu and Kashmir,453737,151,448836,4750
11084,02-04-2022,Jammu and Kashmir,453768,169,448849,4750
11085,03-04-2022,Jammu and Kashmir,453793,180,448863,4750
11086,04-04-2022,Jammu and Kashmir,453813,167,448896,4750
11087,05-04-2022,Jammu and Kashmir,453815,162,448903,4750
11088,06-04-2022,Jammu and Kashmir,453827,159,448918,4750
11089,07-04-2022,Jammu and Kashmir,453838,167,448921,4750
11090,08-04-2022,Jammu and Kashmir,453845,148,448947,4750
11091,11-04-2022,Jammu and Kashmir,453889,92,449047,4750
11092,12-04-2022,Jammu and Kashmir,453889,79,449060,4750
11093,13-04-2022,Jammu and Kashmir,453897,75,449072,4750
11094,14-04-2022,Jammu and Kashmir,453909,77,449082,4750
11095,15-04-2022,Jammu and Kashmir,453915,75,449090,4750
11096,16-04-2022,Jammu and Kashmir,453920,71,449099,4750
11097,17-04-2022,Jammu and Kashmir,453920,71,449099,4750
11098,18-04-2022,Jammu and Kashmir,453929,71,449107,4751
11099,21-04-2022,Jammu and Kashmir,453956,53,449152,4751
11100,22-04-2022,Jammu and Kashmir,453966,55,449160,4751
11101,23-04-2022,Jammu and Kashmir,453975,55,449169,4751
11102,24-04-2022,Jammu and Kashmir,453978,50,449177,4751
11103,25-04-2022,Jammu and Kashmir,453990,53,449186,4751
11104,26-04-2022,Jammu and Kashmir,454004,50,449203,4751
11105,27-04-2022,Jammu and Kashmir,454013,55,449207,4751
11106,28-04-2022,Jammu and Kashmir,454021,58,449212,4751
11107,29-04-2022,Jammu and Kashmir,454028,65,449212,4751
11108,30-04-2022,Jammu and Kashmir,454032,65,449216,4751
11109,01-05-2022,Jammu and Kashmir,454043,67,449225,4751
11110,02-05-2022,Jammu and Kashmir,454047,66,449230,4751
11111,03-05-2022,Jammu and Kashmir,454053,61,449241,4751
11112,04-05-2022,Jammu and Kashmir,454072,68,449253,4751
11113,05-05-2022,Jammu and Kashmir,454072,58,449263,4751
11114,06-05-2022,Jammu and Kashmir,454079,60,449268,4751
11115,07-05-2022,Jammu and Kashmir,454088,61,449276,4751
11116,08-05-2022,Jammu and Kashmir,454099,68,449280,4751
11117,10-05-2022,Jammu and Kashmir,454113,56,449306,4751
11118,11-05-2022,Jammu and Kashmir,454118,58,449309,4751
11119,12-05-2022,Jammu and Kashmir,454125,57,449317,4751
11120,13-05-2022,Jammu and Kashmir,454126,54,449321,4751
11121,14-05-2022,Jammu and Kashmir,454131,55,449325,4751
11122,16-05-2022,Jammu and Kashmir,454146,55,449339,4752
11123,17-05-2022,Jammu and Kashmir,454148,51,449345,4752
11124,18-05-2022,Jammu and Kashmir,454153,50,449351,4752
11125,19-05-2022,Jammu and Kashmir,454159,53,449354,4752
11126,20-05-2022,Jammu and Kashmir,454170,54,449364,4752
11127,21-05-2022,Jammu and Kashmir,454176,47,449377,4752
11128,22-05-2022,Jammu and Kashmir,454191,55,449384,4752
11129,23-05-2022,Jammu and Kashmir,454199,58,449389,4752
11130,24-05-2022,Jammu and Kashmir,454204,58,449394,4752
11131,25-05-2022,Jammu and Kashmir,454207,57,449398,4752
11132,26-05-2022,Jammu and Kashmir,454212,59,449401,4752
11133,27-05-2022,Jammu and Kashmir,454220,64,449404,4752
11134,28-05-2022,Jammu and Kashmir,454227,63,449412,4752
11135,29-05-2022,Jammu and Kashmir,454234,63,449419,4752
11136,30-05-2022,Jammu and Kashmir,454242,67,449423,4752
11137,31-05-2022,Jammu and Kashmir,454248,64,449432,4752
11138,01-06-2022,Jammu and Kashmir,454249,54,449443,4752
11139,02-06-2022,Jammu and Kashmir,454255,56,449447,4752
11140,03-06-2022,Jammu and Kashmir,454262,56,449454,4752
11141,04-06-2022,Jammu and Kashmir,454271,61,449458,4752
11142,05-06-2022,Jammu and Kashmir,454276,58,449466,4752
11143,06-06-2022,Jammu and Kashmir,454280,58,449470,4752
11144,07-06-2022,Jammu and Kashmir,454283,55,449476,4752
11145,09-06-2022,Jammu and Kashmir,454301,58,449491,4752
11146,10-06-2022,Jammu and Kashmir,454314,68,449494,4752
11147,11-06-2022,Jammu and Kashmir,454325,71,449502,4752
11148,12-06-2022,Jammu and Kashmir,454337,81,449504,4752
11149,13-06-2022,Jammu and Kashmir,454348,88,449508,4752
11150,14-06-2022,Jammu and Kashmir,454355,90,449513,4752
11151,15-06-2022,Jammu and Kashmir,454373,99,449522,4752
11152,16-06-2022,Jammu and Kashmir,454398,120,449526,4752
11153,17-06-2022,Jammu and Kashmir,454420,126,449542,4752
11154,18-06-2022,Jammu and Kashmir,454442,124,449566,4752
11155,19-06-2022,Jammu and Kashmir,454469,141,449576,4752
11156,20-06-2022,Jammu and Kashmir,454501,163,449586,4752
11157,21-06-2022,Jammu and Kashmir,454520,169,449598,4753
11158,22-06-2022,Jammu and Kashmir,454545,185,449606,4754
11159,23-06-2022,Jammu and Kashmir,454585,209,449621,4755
11160,24-06-2022,Jammu and Kashmir,454623,220,449648,4755
11161,25-06-2022,Jammu and Kashmir,454677,250,449672,4755
11162,26-06-2022,Jammu and Kashmir,454742,294,449693,4755
11163,27-06-2022,Jammu and Kashmir,454798,321,449721,4756
11164,28-06-2022,Jammu and Kashmir,454865,359,449750,4756
11165,29-06-2022,Jammu and Kashmir,454933,405,449772,4756
11166,30-06-2022,Jammu and Kashmir,455006,447,449803,4756
11167,02-04-2020,Jharkhand,1,1,0,0
11168,03-04-2020,Jharkhand,2,2,0,0
11169,04-04-2020,Jharkhand,2,2,0,0
11170,05-04-2020,Jharkhand,2,2,0,0
11171,06-04-2020,Jharkhand,3,3,0,0
11172,07-04-2020,Jharkhand,4,4,0,0
11173,08-04-2020,Jharkhand,4,4,0,0
11174,09-04-2020,Jharkhand,4,4,0,0
11175,10-04-2020,Jharkhand,13,12,0,1
11176,11-04-2020,Jharkhand,14,13,0,1
11177,12-04-2020,Jharkhand,17,16,0,1
11178,13-04-2020,Jharkhand,19,17,0,2
11179,14-04-2020,Jharkhand,24,22,0,2
11180,15-04-2020,Jharkhand,27,25,0,2
11181,16-04-2020,Jharkhand,28,26,0,2
11182,17-04-2020,Jharkhand,28,26,0,2
11183,18-04-2020,Jharkhand,33,31,0,2
11184,19-04-2020,Jharkhand,34,32,0,2
11185,20-04-2020,Jharkhand,42,40,0,2
11186,21-04-2020,Jharkhand,46,44,0,2
11187,22-04-2020,Jharkhand,45,42,0,3
11188,23-04-2020,Jharkhand,49,38,8,3
11189,24-04-2020,Jharkhand,53,42,8,3
11190,25-04-2020,Jharkhand,57,46,8,3
11191,26-04-2020,Jharkhand,67,51,13,3
11192,27-04-2020,Jharkhand,82,66,13,3
11193,28-04-2020,Jharkhand,82,66,13,3
11194,29-04-2020,Jharkhand,103,83,17,3
11195,30-04-2020,Jharkhand,107,85,19,3
11196,01-05-2020,Jharkhand,109,86,20,3
11197,02-05-2020,Jharkhand,111,88,20,3
11198,03-05-2020,Jharkhand,115,90,22,3
11199,04-05-2020,Jharkhand,115,90,22,3
11200,05-05-2020,Jharkhand,115,85,27,3
11201,06-05-2020,Jharkhand,125,89,33,3
11202,07-05-2020,Jharkhand,127,87,37,3
11203,08-05-2020,Jharkhand,132,88,41,3
11204,09-05-2020,Jharkhand,132,77,52,3
11205,10-05-2020,Jharkhand,156,75,78,3
11206,11-05-2020,Jharkhand,157,76,78,3
11207,12-05-2020,Jharkhand,160,79,78,3
11208,13-05-2020,Jharkhand,172,90,79,3
11209,14-05-2020,Jharkhand,173,91,79,3
11210,15-05-2020,Jharkhand,197,107,87,3
11211,16-05-2020,Jharkhand,203,113,87,3
11212,17-05-2020,Jharkhand,217,101,113,3
11213,18-05-2020,Jharkhand,223,107,113,3
11214,19-05-2020,Jharkhand,223,107,113,3
11215,20-05-2020,Jharkhand,231,101,127,3
11216,21-05-2020,Jharkhand,231,101,127,3
11217,22-05-2020,Jharkhand,290,158,129,3
11218,23-05-2020,Jharkhand,308,169,136,3
11219,24-05-2020,Jharkhand,350,205,141,4
11220,25-05-2020,Jharkhand,370,218,148,4
11221,26-05-2020,Jharkhand,377,225,148,4
11222,27-05-2020,Jharkhand,426,247,175,4
11223,28-05-2020,Jharkhand,448,259,185,4
11224,29-05-2020,Jharkhand,469,253,212,4
11225,30-05-2020,Jharkhand,511,290,216,5
11226,31-05-2020,Jharkhand,563,302,256,5
11227,01-06-2020,Jharkhand,610,349,256,5
11228,02-06-2020,Jharkhand,659,358,296,5
11229,03-06-2020,Jharkhand,712,387,320,5
11230,04-06-2020,Jharkhand,752,426,321,5
11231,05-06-2020,Jharkhand,793,433,354,6
11232,06-06-2020,Jharkhand,881,464,410,7
11233,07-06-2020,Jharkhand,1000,520,473,7
11234,08-06-2020,Jharkhand,1099,602,490,7
11235,09-06-2020,Jharkhand,1256,730,519,7
11236,10-06-2020,Jharkhand,1411,844,559,8
11237,11-06-2020,Jharkhand,1489,889,592,8
11238,12-06-2020,Jharkhand,1599,961,630,8
11239,13-06-2020,Jharkhand,1617,937,672,8
11240,14-06-2020,Jharkhand,1711,887,816,8
11241,15-06-2020,Jharkhand,1745,832,905,8
11242,16-06-2020,Jharkhand,1763,850,905,8
11243,17-06-2020,Jharkhand,1839,709,1121,9
11244,18-06-2020,Jharkhand,1895,734,1151,10
11245,19-06-2020,Jharkhand,1920,711,1198,11
11246,20-06-2020,Jharkhand,1965,622,1332,11
11247,21-06-2020,Jharkhand,1965,619,1335,11
11248,22-06-2020,Jharkhand,2073,656,1406,11
11249,23-06-2020,Jharkhand,2137,657,1469,11
11250,24-06-2020,Jharkhand,2185,654,1520,11
11251,25-06-2020,Jharkhand,2207,626,1570,11
11252,26-06-2020,Jharkhand,2262,645,1605,12
11253,27-06-2020,Jharkhand,2290,635,1643,12
11254,28-06-2020,Jharkhand,2339,603,1724,12
11255,29-06-2020,Jharkhand,2364,559,1793,12
11256,30-06-2020,Jharkhand,2426,566,1845,15
11257,01-07-2020,Jharkhand,2490,591,1884,15
11258,02-07-2020,Jharkhand,2521,575,1931,15
11259,03-07-2020,Jharkhand,2584,586,1983,15
11260,04-07-2020,Jharkhand,2695,679,2001,15
11261,05-07-2020,Jharkhand,2739,687,2035,17
11262,06-07-2020,Jharkhand,2781,717,2045,19
11263,07-07-2020,Jharkhand,2847,759,2068,20
11264,08-07-2020,Jharkhand,2996,870,2104,22
11265,09-07-2020,Jharkhand,3096,904,2170,22
11266,10-07-2020,Jharkhand,3246,1015,2208,23
11267,11-07-2020,Jharkhand,3419,1172,2224,23
11268,12-07-2020,Jharkhand,3613,1347,2243,23
11269,13-07-2020,Jharkhand,3756,1418,2308,30
11270,14-07-2020,Jharkhand,3898,1514,2351,33
11271,15-07-2020,Jharkhand,4091,1628,2427,36
11272,16-07-2020,Jharkhand,4320,1797,2485,38
11273,17-07-2020,Jharkhand,4624,2069,2513,42
11274,18-07-2020,Jharkhand,4921,2305,2570,46
11275,19-07-2020,Jharkhand,5342,2685,2611,46
11276,20-07-2020,Jharkhand,5535,2770,2716,49
11277,21-07-2020,Jharkhand,5756,2893,2810,53
11278,22-07-2020,Jharkhand,6159,3200,2904,55
11279,23-07-2020,Jharkhand,6485,3397,3024,64
11280,24-07-2020,Jharkhand,6975,3734,3174,67
11281,25-07-2020,Jharkhand,7493,4116,3307,70
11282,26-07-2020,Jharkhand,7836,4329,3425,82
11283,27-07-2020,Jharkhand,8275,4486,3704,85
11284,28-07-2020,Jharkhand,8683,4824,3770,89
11285,29-07-2020,Jharkhand,9078,5121,3868,89
11286,30-07-2020,Jharkhand,9861,5728,4035,98
11287,31-07-2020,Jharkhand,10167,5888,4176,103
11288,01-08-2020,Jharkhand,10958,6538,4314,106
11289,02-08-2020,Jharkhand,11686,7060,4513,113
11290,03-08-2020,Jharkhand,12523,7723,4682,118
11291,04-08-2020,Jharkhand,13478,8561,4792,125
11292,05-08-2020,Jharkhand,13940,8648,5164,128
11293,06-08-2020,Jharkhand,14888,9049,5703,136
11294,07-08-2020,Jharkhand,15756,9017,6594,145
11295,08-08-2020,Jharkhand,16465,8923,7391,151
11296,09-08-2020,Jharkhand,17094,8816,8123,155
11297,10-08-2020,Jharkhand,18138,9123,8838,177
11298,11-08-2020,Jharkhand,18723,8811,9724,188
11299,12-08-2020,Jharkhand,19225,8658,10375,192
11300,13-08-2020,Jharkhand,19743,8731,10815,197
11301,14-08-2020,Jharkhand,20881,7828,12844,209
11302,15-08-2020,Jharkhand,21595,7856,13515,224
11303,16-08-2020,Jharkhand,22389,8137,14024,228
11304,17-08-2020,Jharkhand,23055,8112,14699,244
11305,18-08-2020,Jharkhand,23752,8451,15051,250
11306,19-08-2020,Jharkhand,24477,8708,15507,262
11307,20-08-2020,Jharkhand,26090,9638,16175,277
11308,21-08-2020,Jharkhand,26753,9410,17057,286
11309,22-08-2020,Jharkhand,28196,9527,18372,297
11310,23-08-2020,Jharkhand,28571,9756,18507,308
11311,24-08-2020,Jharkhand,29677,9736,19629,312
11312,25-08-2020,Jharkhand,31005,9805,20870,330
11313,26-08-2020,Jharkhand,31973,10238,21388,347
11314,27-08-2020,Jharkhand,33046,10335,22349,362
11315,28-08-2020,Jharkhand,34396,11096,22927,373
11316,29-08-2020,Jharkhand,35321,11090,23850,381
11317,30-08-2020,Jharkhand,36857,11357,25103,397
11318,31-08-2020,Jharkhand,38435,11577,26448,410
11319,01-09-2020,Jharkhand,41656,14096,27143,417
11320,02-09-2020,Jharkhand,43833,15256,28149,428
11321,03-09-2020,Jharkhand,44862,14677,29747,438
11322,04-09-2020,Jharkhand,46480,15150,30886,444
11323,05-09-2020,Jharkhand,48039,15549,32043,447
11324,06-09-2020,Jharkhand,49797,15005,34330,462
11325,07-09-2020,Jharkhand,51063,14410,36184,469
11326,08-09-2020,Jharkhand,52620,14588,37550,482
11327,09-09-2020,Jharkhand,55296,15438,39362,496
11328,10-09-2020,Jharkhand,56897,15726,40659,512
11329,11-09-2020,Jharkhand,58079,15447,42115,517
11330,12-09-2020,Jharkhand,59040,15180,43328,532
11331,13-09-2020,Jharkhand,60460,14844,45074,542
11332,14-09-2020,Jharkhand,61474,14336,46583,555
11333,15-09-2020,Jharkhand,62737,14064,48112,561
11334,16-09-2020,Jharkhand,64439,14118,49750,571
11335,17-09-2020,Jharkhand,66074,14138,51357,579
11336,18-09-2020,Jharkhand,67100,13703,52807,590
11337,19-09-2020,Jharkhand,68578,13924,54052,602
11338,20-09-2020,Jharkhand,69860,13548,55697,615
11339,21-09-2020,Jharkhand,71352,13791,56944,617
11340,22-09-2020,Jharkhand,72673,13504,58543,626
11341,23-09-2020,Jharkhand,73948,13280,60027,641
11342,24-09-2020,Jharkhand,75089,12882,61559,648
11343,25-09-2020,Jharkhand,76438,12841,62945,652
11344,26-09-2020,Jharkhand,77709,12533,64515,661
11345,27-09-2020,Jharkhand,78935,12426,65839,670
11346,28-09-2020,Jharkhand,79909,12433,66797,679
11347,29-09-2020,Jharkhand,81417,12126,68603,688
11348,30-09-2020,Jharkhand,82540,11942,69898,700
11349,01-10-2020,Jharkhand,83651,11596,71342,713
11350,02-10-2020,Jharkhand,84664,11482,72461,721
11351,03-10-2020,Jharkhand,85400,11243,73428,729
11352,04-10-2020,Jharkhand,86277,10939,74604,734
11353,05-10-2020,Jharkhand,87210,10936,75531,743
11354,06-10-2020,Jharkhand,88026,10436,76843,747
11355,07-10-2020,Jharkhand,88873,10027,78089,757
11356,08-10-2020,Jharkhand,89702,9759,79176,767
11357,09-10-2020,Jharkhand,90486,9272,80439,775
11358,10-10-2020,Jharkhand,91254,8819,81654,781
11359,11-10-2020,Jharkhand,91951,8362,82805,784
11360,12-10-2020,Jharkhand,92525,8167,83571,787
11361,13-10-2020,Jharkhand,93035,7776,84461,798
11362,14-10-2020,Jharkhand,93736,7617,85314,805
11363,15-10-2020,Jharkhand,94369,7191,86367,811
11364,16-10-2020,Jharkhand,94952,6892,87240,820
11365,17-10-2020,Jharkhand,95425,6543,88058,824
11366,18-10-2020,Jharkhand,95967,6576,88559,832
11367,19-10-2020,Jharkhand,96352,6502,89011,839
11368,20-10-2020,Jharkhand,96842,6220,89780,842
11369,21-10-2020,Jharkhand,97414,6180,90385,849
11370,22-10-2020,Jharkhand,98061,6206,91004,851
11371,23-10-2020,Jharkhand,98610,6122,91629,859
11372,24-10-2020,Jharkhand,99045,6055,92128,862
11373,25-10-2020,Jharkhand,99428,5966,92598,864
11374,26-10-2020,Jharkhand,99686,5844,92976,866
11375,27-10-2020,Jharkhand,99906,5666,93368,872
11376,28-10-2020,Jharkhand,100224,5474,93874,876
11377,29-10-2020,Jharkhand,100569,5363,94326,880
11378,30-10-2020,Jharkhand,100964,5294,94787,883
11379,31-10-2020,Jharkhand,101287,5196,95208,883
11380,01-11-2020,Jharkhand,101761,5302,95575,884
11381,02-11-2020,Jharkhand,102087,5229,95973,885
11382,03-11-2020,Jharkhand,102490,5119,96485,886
11383,04-11-2020,Jharkhand,102887,5021,96975,891
11384,05-11-2020,Jharkhand,103188,4814,97480,894
11385,06-11-2020,Jharkhand,103543,4685,97964,894
11386,07-11-2020,Jharkhand,103899,4639,98365,895
11387,08-11-2020,Jharkhand,104239,4566,98776,897
11388,09-11-2020,Jharkhand,104442,4471,99074,897
11389,10-11-2020,Jharkhand,104688,4251,99532,905
11390,11-11-2020,Jharkhand,104940,4042,99988,910
11391,12-11-2020,Jharkhand,105224,4009,100302,913
11392,13-11-2020,Jharkhand,105493,3668,100908,917
11393,14-11-2020,Jharkhand,105781,3291,101569,921
11394,15-11-2020,Jharkhand,105935,3116,101897,922
11395,16-11-2020,Jharkhand,106064,2952,102188,924
11396,17-11-2020,Jharkhand,106230,2754,102548,928
11397,18-11-2020,Jharkhand,106491,2669,102891,931
11398,19-11-2020,Jharkhand,106742,2637,103171,934
11399,20-11-2020,Jharkhand,106972,2600,103435,937
11400,21-11-2020,Jharkhand,107157,2594,103624,939
11401,22-11-2020,Jharkhand,107332,2430,103957,945
11402,23-11-2020,Jharkhand,107469,2289,104229,951
11403,24-11-2020,Jharkhand,107688,2202,104533,953
11404,25-11-2020,Jharkhand,107921,2242,104724,955
11405,26-11-2020,Jharkhand,108158,2160,105040,958
11406,27-11-2020,Jharkhand,108388,2169,105258,961
11407,28-11-2020,Jharkhand,108577,2162,105453,962
11408,29-11-2020,Jharkhand,108786,2154,105669,963
11409,30-11-2020,Jharkhand,108984,2138,105883,963
11410,01-12-2020,Jharkhand,109151,2016,106171,964
11411,02-12-2020,Jharkhand,109332,1965,106398,969
11412,03-12-2020,Jharkhand,109538,1907,106660,971
11413,04-12-2020,Jharkhand,109771,1926,106868,977
11414,05-12-2020,Jharkhand,109990,1938,107074,978
11415,06-12-2020,Jharkhand,110186,1845,107362,979
11416,07-12-2020,Jharkhand,110278,1796,107496,986
11417,08-12-2020,Jharkhand,110457,1759,107710,988
11418,09-12-2020,Jharkhand,110639,1753,107898,988
